temps,interieur_recipient,interieur_serre,ambiance,contre_recipient
539,26.7502193,28.362854,26.4368,27.6847305
540,26.7539978,28.3629112,26.4446411,27.7088032
541,26.7856655,28.3669357,26.5090122,27.7077675
542,26.7717266,28.3507519,26.5216408,27.7115154
543,26.7798996,28.3242264,26.5470638,27.7038536
544,26.7876816,28.303793,26.5277996,27.7109013
545,26.7768211,28.2684059,26.5149212,27.7059784
546,26.7799282,28.2541485,26.4829159,27.7025375
547,26.7690659,28.2090874,26.4036732,27.6981754
548,26.7631321,28.1688042,26.3301086,27.7025948
549,26.769207,28.1306992,26.3132782,27.7000484
550,26.7660427,28.1249962,26.3238907,27.6919098
551,26.765007,28.1311455,26.3350925,27.6870708
552,26.7607517,28.1298046,26.3732338,27.6803303
553,26.7563019,28.139225,26.3908195,27.6801357
554,26.7510662,28.1422443,26.4017696,27.6725845
555,26.7498913,28.1543503,26.4066143,27.6798286
556,26.7600803,28.159605,26.4259338,27.6856441
557,26.7456074,28.1741714,26.4219589,27.6818409
558,26.7557697,28.188036,26.4304142,27.7066784
559,26.7820492,28.2244148,26.4793739,27.6996574
560,26.7812366,28.2376652,26.4918346,27.7061462
561,26.7766457,28.2403755,26.5096149,27.7070694
562,26.7735939,28.2474766,26.5149345,27.6956596
563,26.7781582,28.2521439,26.4977703,27.7038822
564,26.7671852,28.2603912,26.5187416,27.7035732
565,26.7686119,28.265646,26.5362415,27.6894493
566,26.7588425,28.281271,26.549345,27.6979237
567,26.763937,28.2860508,26.5838661,27.6978683
568,26.7608852,28.2825298,26.6226997,27.6918545
569,26.7528801,28.2863598,26.612648,27.6847229
570,26.7513409,28.3027954,26.6320782,27.6865692
571,26.7614746,28.3007259,26.6524868,27.6840515
572,26.7587872,28.308218,26.6628723,27.6822891
573,26.7538033,28.3185329,26.7083378,27.6846676
574,26.7540836,28.3301315,26.7209911,27.6814785
575,26.7415142,28.3286781,26.7294445,27.6794643
576,26.7480373,28.3374557,26.6858006,27.7062302
577,26.781517,28.3622093,26.6974297,27.7064247
578,26.7760315,28.3762131,26.6626053,27.7158508
579,26.7748547,28.3740902,26.6298771,27.7114315
580,26.7655334,28.3794842,26.6157112,27.6942024
581,26.7752743,28.3838711,26.6045971,27.7070408
582,26.7767029,28.3872261,26.612072,27.7002716
583,26.7674656,28.3845425,26.6151505,27.6977825
584,26.7727833,28.3907471,26.5869293,27.7012234
585,26.7677174,28.3855762,26.5685349,27.694706
586,26.7605782,28.3872547,26.5930328,27.694231
587,26.7540283,28.3822231,26.5871544,27.6857281
588,26.7668495,28.3766327,26.531662,27.6872673
589,26.7571068,28.3832016,26.464489,27.6895332
590,26.7562389,28.3779469,26.4913139,27.6844978
591,26.7533569,28.3787003,26.5068817,27.6830444
592,26.7522087,28.3826981,26.5328102,27.6958256
593,26.7556248,28.3882332,26.5425816,27.6797714
594,26.7574711,28.3851852,26.5796223,27.7261791
595,26.7789459,28.4291096,26.6468964,27.7206688
596,26.7830048,28.4312344,26.6729603,27.7102928
597,26.7889118,28.4368515,26.6747513,27.7160549
598,26.7753639,28.437439,26.7786942,27.7068806
599,26.7728443,28.4369907,26.7779655,27.706768
600,26.7762032,28.4453201,26.7519035,27.7103481
601,26.7660694,28.4286633,26.7385235,27.716362
602,26.7680569,28.436182,26.7928009,27.7095661
603,26.7655373,28.4334698,26.8478603,27.7159138
604,26.7660694,28.4390602,26.8664455,27.7128372
605,26.764782,28.4333858,26.8814774,27.6981544
606,26.7669106,28.4241638,26.8513031,27.7190475
607,26.7654266,28.4176788,26.7634373,27.7028809
608,26.7553215,28.4200535,26.710165,27.7055111
609,26.7687016,28.398365,26.5864239,27.707859
610,26.7461109,28.3856754,26.5351028,27.6932888
611,26.7603054,28.3760624,26.4938335,27.7002525
612,26.7534466,28.3705006,26.4743176,27.7253075
613,26.7887077,28.4095917,26.5076313,27.7229023
614,26.7756062,28.407692,26.5236454,27.7214203
615,26.7871399,28.4013462,26.5069866,27.7280483
616,26.7803097,28.3947506,26.5043545,27.7230434
617,26.7725277,28.3967628,26.5344257,27.7227631
618,26.7801418,28.409956,26.5803432,27.7231274
619,26.7766418,28.3983002,26.6435318,27.7248611
620,26.7762222,28.4027729,26.6492996,27.7257271
621,26.7747955,28.4132252,26.6436157,27.728693
622,26.7691689,28.4055119,26.6116714,27.7213936
623,26.7745705,28.4218903,26.5995502,27.7231274
624,26.7600422,28.4131699,26.5685844,27.7266502
625,26.7627029,28.411129,26.5557041,27.7189598
626,26.7629547,28.4057064,26.5498257,27.7237148
627,26.7597904,28.4058189,26.5298061,27.7288322
628,26.7690277,28.4098988,26.5365257,27.7213917
629,26.7656116,28.4082222,26.6301212,27.7244968
630,26.7608528,28.4106255,26.7389641,27.7571201
631,26.7882137,28.4389038,26.8640099,27.7537651
632,26.7874584,28.4361095,26.94277,27.7581558
633,26.7852745,28.4428177,27.0385418,27.755722
634,26.7822227,28.4442692,27.1128139,27.7607288
635,26.7957726,28.4415588,27.1999512,27.7566452
636,26.785778,28.4475689,27.251688,27.7415161
637,26.783596,28.4437389,27.2652588,27.7465496
638,26.7893887,28.4485188,27.305212,27.7491779
639,26.7883816,28.4458904,27.2700977,27.7446194
640,26.7909012,28.4458351,27.1255455,27.7441158
641,26.786171,28.453186,26.9909935,27.7387466
642,26.7850513,28.4526539,26.9221992,27.7497101
643,26.78298,28.4518719,26.8543797,27.7272797
644,26.7742176,28.4531307,26.8180199,27.7279797
645,26.7761211,28.4571552,26.7745495,27.7339363
646,26.7790051,28.4571266,26.7727566,27.7402859
647,26.781889,28.4465618,26.7135525,27.7428589
648,26.7650375,28.4675236,26.6762066,27.7665329
649,26.8084717,28.4718628,26.6918812,27.764576
650,26.7985058,28.4770336,26.6834278,27.7646027
651,26.7968254,28.4314213,26.4873333,27.7700005
652,26.798645,28.4043674,26.3954315,27.7580318
653,26.8035164,28.3737049,26.300415,27.7587299
654,26.7990093,28.3385162,26.2072105,27.7738323
655,26.8011932,28.3093052,26.1675224,27.7690506
656,26.8049717,28.2797604,26.1536026,27.7535
657,26.7863007,28.2507725,26.2405109,27.7584515
658,26.8015289,28.2320995,26.1925068,27.7544518
659,26.8087502,28.1674938,26.0773602,27.7577801
660,26.7950344,28.1083107,26.0119534,27.7543678
661,26.7856293,28.0337448,25.9212456,27.751543
662,26.792347,27.9760075,25.8917446,27.7510395
663,26.8037395,27.932024,25.8354874,27.7494183
664,26.7967701,27.9062424,25.8043327,27.7451668
665,26.7786598,27.889185,25.7788639,27.7311821
666,26.7917042,27.907753,25.7563648,27.7734318
667,26.8117599,27.952013,25.7760696,27.7635307
668,26.8223419,27.9632549,25.7712498,27.7558403
669,26.8178902,27.9774303,25.7779465,27.7570992
670,26.8125439,28.0165462,25.7818146,27.7531548
671,26.8155956,28.0423546,25.7500114,27.7569313
672,26.8090172,28.0613384,25.7616119,27.7663841
673,26.8131046,28.0839291,25.7430077,27.7627201
674,26.8107815,28.1041985,25.7751732,27.7575188
675,26.8156509,28.1276264,25.7919559,27.7593365
676,26.8206902,28.151865,25.735218,27.744009
677,26.8145046,28.1833706,25.6358833,27.7526245
678,26.8124886,28.1853275,25.628933,27.7367668
679,26.8167439,28.2088375,25.6013584,27.743927
680,26.8032513,28.2270927,25.5664978,27.7417164
681,26.8106976,28.2428856,25.585947,27.7522316
682,26.7949657,28.2681007,25.5937366,27.7311172
683,26.816967,28.2743893,25.5923061,27.7399254
684,26.8063583,28.2684631,25.612175,27.7586193
685,26.8382797,28.2820053,25.7046871,27.7743645
686,26.8353691,28.2477055,25.6727161,27.7724361
687,26.8349209,28.203846,25.6310749,27.7641296
688,26.8177338,28.184864,25.5732059,27.7752323
689,26.8290977,28.1377029,25.5285625,27.7616692
690,26.8285103,28.1138554,25.5034809,27.7577248
691,26.8283424,28.0632782,25.5134296,27.7590389
692,26.8204765,28.0210609,25.5304127,27.7473774
693,26.8166428,27.9755402,25.5280037,27.7478256
694,26.8205338,27.9360027,25.5156708,27.750845
695,26.8100376,27.9243431,25.5062561,27.7565231
696,26.8157463,27.9237003,25.4974003,27.7625637
697,26.8150749,27.9373455,25.4940643,27.7504826
698,26.8205605,27.9639091,25.4803028,27.7569695
699,26.8205605,27.9844322,25.5081615,27.7514877
700,26.8091125,28.0056534,25.5485458,27.7566338
701,26.8057232,27.9883442,25.5428543,27.7536964
702,26.8055,27.9812431,25.5324574,27.7777901
703,26.8412037,28.0049133,25.5690708,27.7668839
704,26.840559,27.9912949,25.6330757,27.77561
705,26.8364735,27.9673615,25.6853924,27.7714977
706,26.843359,27.9465866,25.7407055,27.7737637
707,26.8315468,27.9437332,25.8350143,27.7772312
708,26.8440018,27.9390926,25.9038506,27.7672749
709,26.8376484,27.9597836,26.0047302,27.767498
710,26.8302307,27.9677811,26.0732746,27.7592754
711,26.8356609,27.963419,26.1611691,27.764925
712,26.8267879,27.972002,26.2502041,27.7593327
713,26.8324432,27.986515,26.2618561,27.7704067
714,26.8253613,28.0070934,26.2276878,27.7593613
715,26.825304,28.0278397,26.1908855,27.762661
716,26.8216381,28.0432739,26.242363,27.7603951
717,26.8293629,28.0530872,26.3052349,27.7581577
718,26.8152847,28.06497,26.2838116,27.7503834
719,26.8193989,28.0628433,26.2721882,27.7560883
720,26.822113,28.069973,26.3339672,27.7873974
721,26.856802,28.1154556,26.4661674,27.7889633
722,26.8503075,28.1368427,26.5491295,27.7942772
723,26.8602448,28.1536446,26.6238556,27.7905579
724,26.8566055,28.1532536,26.5666294,27.7844601
725,26.8505592,28.1554604,26.4952602,27.7872562
726,26.8442898,28.1483326,26.4509068,27.7822227
727,26.8440933,28.1484718,26.4207497,27.779232
728,26.8472843,28.1453419,26.4093246,27.7759876
729,26.8524628,28.1437759,26.4030247,27.787117
730,26.8454647,28.1600189,26.3934746,27.7822227
731,26.8485718,28.149786,26.4661121,27.7819443
732,26.8328133,28.1469631,26.5870399,27.7978287
733,26.8374882,28.159626,26.5788364,27.7762947
734,26.8438416,28.1793079,26.5079155,27.7874813
735,26.8399239,28.1833057,26.4633675,27.7811604
736,26.8327293,28.1923065,26.4612122,27.7824192
737,26.8307705,28.191328,26.4908924,27.7881241
738,26.8378525,28.1900425,26.5073833,27.8134499
739,26.8722038,28.2259369,26.4999332,27.8185406
740,26.8637505,28.2338486,26.5328598,27.8115501
741,26.8662987,28.2328148,26.5385723,27.813282
742,26.8686771,28.2296543,26.524601,27.813591
743,26.8579845,28.2347698,26.4929333,27.8100395
744,26.8590202,28.2433529,26.4702244,27.8098145
745,26.860363,28.2495022,26.4575405,27.8093681
746,26.8653469,28.2556515,26.4470119,27.8142891
747,26.8533382,28.2571335,26.4809208,27.8071861
748,26.8603077,28.2662468,26.5027332,27.8089199
749,26.8625183,28.2596226,26.4898815,27.8160515
750,26.8484402,28.2699356,26.473053,27.8104019
751,26.8510151,28.250845,26.4461441,27.8004475
752,26.8488045,28.2379017,26.4561119,27.8074665
753,26.8559685,28.233429,26.5321312,27.8003635
754,26.8428135,28.2500057,26.5245438,27.7972031
755,26.8488884,28.2573299,26.5519276,27.8029919
756,26.8465919,28.2613544,26.569315,27.8354473
757,26.8835621,28.306036,26.5811539,27.8387184
758,26.8799515,28.3100605,26.6038055,27.8362293
759,26.8828335,28.3046093,26.7209377,27.8287621
760,26.8723373,28.2872238,26.7532978,27.8278675
761,26.874157,28.277132,26.7177181,27.8305244
762,26.8785801,28.2828903,26.6706886,27.8301888
763,26.8728142,28.2764893,26.6410961,27.8353062
764,26.8744087,28.2842598,26.6231785,27.8233662
765,26.8689785,28.2780266,26.5126133,27.8255196
766,26.8637733,28.2737217,26.4749546,27.8245678
767,26.8712177,28.2753983,26.4638386,27.8273926
768,26.8648357,28.278307,26.4820671,27.8281765
769,26.8658714,28.2811584,26.4698029,27.8255196
770,26.8650608,28.285574,26.46101,27.8208485
771,26.8704071,28.2882576,26.4402618,27.8349152
772,26.8737926,28.2742252,26.4303761,27.816206
773,26.8643608,28.2685223,26.4647903,27.8218555
774,26.8546753,28.2724915,26.4910259,27.853014
775,26.8955803,28.3138142,26.5907936,27.8610954
776,26.8916054,28.3107109,26.6478519,27.8464699
777,26.8931179,28.3176441,26.6525269,27.8546906
778,26.8813057,28.3240719,26.6525555,27.8429184
779,26.8848038,28.3291035,26.5734081,27.8476448
780,26.8774719,28.3325138,26.5408173,27.8432541
781,26.8774147,28.3397255,26.501339,27.8445396
782,26.8774719,28.3317871,26.4719944,27.8433666
783,26.8800182,28.328516,26.5332298,27.8469181
784,26.8663311,28.3191528,26.5291424,27.8377724
785,26.8700809,28.3270359,26.5005836,27.8441486
786,26.8733845,28.3207188,26.4816265,27.8425274
787,26.8758755,28.3208866,26.5038586,27.8417988
788,26.8648758,28.3278732,26.5086193,27.8389759
789,26.8712006,28.3362865,26.5858116,27.8466377
790,26.8633366,28.3446159,26.5762348,27.8365974
791,26.8628311,28.3511562,26.5843525,27.844595
792,26.8717594,28.3559647,26.5818062,27.8659363
793,26.8964443,28.3951588,26.5516453,27.8692074
794,26.8943996,28.4012508,26.5471096,27.8570442
795,26.8862839,28.3970299,26.5447865,27.8717804
796,26.8873482,28.4051361,26.5228634,27.8586655
797,26.8864803,28.4173508,26.4318333,27.8603992
798,26.883316,28.4147224,26.4192047,27.8600349
799,26.8813286,28.4221573,26.3805618,27.8574066
800,26.8872356,28.4180775,26.3834724,27.8544979
801,26.8918247,28.4334755,26.3897457,27.8544712
802,26.8876266,28.4379196,26.3400955,27.8514786
803,26.89608,28.4215431,26.3395081,27.8534641
804,26.8760395,28.4259586,26.3656921,27.8504429
805,26.8801537,28.4251194,26.4055119,27.8482628
806,26.8908463,28.4383125,26.4762154,27.8479557
807,26.8780823,28.4252872,26.5387936,27.8502197
808,26.8778591,28.426405,26.4964867,27.8405704
809,26.8816357,28.4194736,26.4459171,27.8528481
810,26.8824196,28.4096069,26.3729992,27.8692532
811,26.9068718,28.4312782,26.3719044,27.8702888
812,26.9007969,28.4243183,26.3406525,27.8623466
813,26.917284,28.4211044,26.3960705,27.870512
814,26.9065361,28.4148998,26.3608437,27.8621502
815,26.9090538,28.4259396,26.3484364,27.8710155
816,26.9001808,28.4272804,26.3227577,27.8723583
817,26.8963757,28.4154873,26.378149,27.859354
818,26.8938274,28.4119644,26.4209919,27.8713226
819,26.8981667,28.4111271,26.482399,27.8564453
820,26.8881454,28.4103718,26.4458294,27.8611164
821,26.9034004,28.3977661,26.4166508,27.8623734
822,26.8895187,28.4054527,26.4328918,27.8687782
823,26.8842831,28.3884315,26.4689312,27.8484478
824,26.8839474,28.4010639,26.5694199,27.8633251
825,26.8887062,28.3934345,26.6746597,27.8503494
826,26.8932133,28.3929596,26.7276249,27.8482533
827,26.883894,28.3689785,26.7805882,27.8512459
828,26.877903,28.3715496,26.8390923,27.8830376
829,26.9208565,28.3976288,26.7853336,27.8769131
830,26.9146156,28.4045601,26.7631092,27.8696156
831,26.9174709,28.4048958,26.7319794,27.8791218
832,26.9139442,28.4010658,26.7157154,27.8798771
833,26.9077854,28.3981037,26.752779,27.8682175
834,26.9126568,28.392067,26.800087,27.8767452
835,26.9089622,28.3917027,26.7675591,27.883709
836,26.9101925,28.3984108,26.6881123,27.875824
837,26.913496,28.3958683,26.6517754,27.8715172
838,26.9049873,28.4024925,26.6074848,27.8815002
839,26.9012375,28.3966789,26.5096016,27.8808575
840,26.9051838,28.3921223,26.4795017,27.8764935
841,26.9008446,28.3807735,26.4999981,27.8574219
842,26.9102211,28.3832626,26.5614567,27.8712921
843,26.9060516,28.3806076,26.6479111,27.8673782
844,26.9115086,28.3882656,26.5963974,27.8693638
845,26.89995,28.3758278,26.507391,27.8629589
846,26.8850021,28.3796291,26.4754715,27.8959122
847,26.9174805,28.4064999,26.4853935,27.8888931
848,26.9412994,28.4094906,26.471674,27.8912411
849,26.9336319,28.418602,26.4610329,27.8889771
850,26.9319229,28.4093781,26.4900703,27.8800011
851,26.9166145,28.4138508,26.4941864,27.8866844
852,26.9125557,28.4177074,26.5000935,27.8732624
853,26.9231911,28.4184341,26.5170898,27.8864326
854,26.9170609,28.4325199,26.5644913,27.8857327
855,26.9210358,28.432045,26.6423225,27.8904591
856,26.9163055,28.4426098,26.7199821,27.8824329
857,26.9217358,28.4375229,26.7631474,27.8759174
858,26.9243393,28.4427223,26.7520065,27.8809242
859,26.9188251,28.4491787,26.7361908,27.8832722
860,26.9193287,28.4440632,26.7205143,27.8710518
861,26.9185181,28.4472771,26.7530422,27.8747711
862,26.9120789,28.4334698,26.7957306,27.8701572
863,26.9169216,28.4416313,26.8108749,27.8614044
864,26.9087772,28.451273,26.7970734,27.8947029
865,26.9449978,28.4857788,26.8377819,27.8909283
866,26.934866,28.4833488,26.908289,27.8904514
867,26.9407711,28.4740143,26.902914,27.8964367
868,26.9296608,28.4765568,26.8525314,27.8970509
869,26.9462566,28.4659081,26.7868919,27.8978615
870,26.9384499,28.4615479,26.7100792,27.8875446
871,26.9388695,28.4586983,26.6274357,27.898365
872,26.9402962,28.4489994,26.6055717,27.8889427
873,26.9423103,28.4396648,26.6177216,27.8958759
874,26.936573,28.4242096,26.6245518,27.8979187
875,26.9380569,28.4268913,26.6699333,27.8919334
876,26.9411907,28.429491,26.753273,27.8848038
877,26.9403801,28.4116879,26.8703346,27.8875713
878,26.9278412,28.4113522,26.9202671,27.8908997
879,26.9344463,28.418005,26.8717613,27.8857269
880,26.9367981,28.4252987,26.809454,27.878624
881,26.9423962,28.4207993,26.7701817,27.8796577
882,26.9394283,28.416523,26.8199234,27.9008865
883,26.9639931,28.4498539,26.85923,27.8951817
884,26.9662304,28.4524517,26.8918095,27.8965797
885,26.9694786,28.4648342,26.917757,27.894762
886,26.9637127,28.4620113,26.8761368,27.9113998
887,26.9754105,28.4632969,26.8373127,27.9101143
888,26.9605503,28.449461,26.7634144,27.8948746
889,26.971241,28.4567013,26.7002048,27.915287
890,26.9544487,28.4537659,26.6909657,27.9066181
891,26.9697304,28.4594955,26.6892586,27.9134693
892,26.9681911,28.4589081,26.6552448,27.9060593
893,26.9637127,28.4599419,26.6722088,27.9095554
894,26.97015,28.4503002,26.7380524,27.9131622
895,26.9597664,28.4556389,26.8307076,27.9114857
896,26.9608574,28.4534302,26.9314709,27.9109821
897,26.9680786,28.453598,26.9644413,27.9114285
898,26.9662037,28.4535713,26.9685268,27.9028721
899,26.9561272,28.4495163,26.9550362,27.8922729
900,26.961668,28.4503555,26.9615574,27.9327106
901,26.9941864,28.4851589,27.0483646,27.9262524
902,26.9971542,28.4857731,27.0855579,27.934864
903,26.9997292,28.4812737,27.0820599,27.9306984
904,26.9918919,28.4696484,27.0853329,27.9257202
905,26.9896526,28.4725819,27.0269279,27.9260559
906,26.9831886,28.4658184,26.9642372,27.9332142
907,26.9904366,28.466238,26.8911037,27.9317608
908,26.9831047,28.4495525,26.831316,27.9187298
909,26.9902687,28.4418392,26.7917366,27.9196529
910,26.9848957,28.4318619,26.7379341,27.9254971
911,26.9858189,28.4209614,26.6673317,27.9127178
912,26.9851475,28.4178581,26.630825,27.9211636
913,26.9864349,28.4138336,26.5433617,27.919178
914,26.9848957,28.4117661,26.4805851,27.921051
915,26.992815,28.4095306,26.4974136,27.9171371
916,26.9989166,28.4124928,26.4810333,27.9185619
917,26.9798298,28.4150639,26.425703,27.9141998
918,26.9833279,28.4167404,26.4167995,27.9494724
919,27.0167542,28.4577255,26.5001125,27.947094
920,27.0128365,28.4604912,26.5660782,27.9421463
921,27.0159149,28.4563828,26.5184803,27.9435711
922,27.009758,28.476841,26.5085125,27.9402714
923,27.0085278,28.4913464,26.3115177,27.9361057
924,27.007576,28.4862881,26.2327652,27.9318562
925,27.0057011,28.4497871,26.1576214,27.9455566
926,27.0150471,28.4381332,26.1839485,27.9335327
927,27.0055332,28.4494801,26.1845932,27.940691
928,27.0135651,28.4406471,26.1941719,27.9273548
929,27.005085,28.4479141,26.2512493,27.9304295
930,26.9988995,28.446043,26.2476368,27.9267673
931,27.0053921,28.4440575,26.2593994,27.9255085
932,26.9957371,28.4604645,26.2930908,27.9255924
933,27.0015297,28.4492836,26.3644733,27.9134007
934,27.0013065,28.448307,26.4024448,27.9150505
935,26.9901676,28.4444485,26.432827,27.9205303
936,26.9957924,28.4488926,26.4620323,27.9469318
937,27.0221252,28.4719334,26.5379009,27.9368095
938,27.0289536,28.484705,26.61022,27.9474907
939,27.0300446,28.4828053,26.7267647,27.9455891
940,27.0206432,28.4795361,26.8297768,27.9361935
941,27.0236092,28.4864941,26.9120407,27.9448338
942,27.0200539,28.4910774,26.9655819,27.9352436
943,27.0100918,28.4930344,27.0309582,27.9274979
944,27.0216503,28.5072861,26.9981308,27.9427929
945,27.0246449,28.5040169,26.9168262,27.9321117
946,27.011322,28.5091038,26.752491,27.9287281
947,27.0115471,28.5137424,26.6089878,27.9279442
